id = 2003
editor = DM

### Pseudo EIC data obtained by using gepard fit and Salvatores errors 5% systematics are added
# for ep cross section for 20 x 250, b ~6
# systematic error added to be 5 %

collaboration = EIC
process = gammastarp2gammap
exptype = collider
year = 2011
reference = t_gp-10.lt.q2.lt.17.78._1e-3.lt.x.lt.1.58e-3.dat
reference2 =
reference3 =

### Scattering Process

in1particle = gammastar
in2particle = p

out1particle = gamma
out2particle = p

# colliding 20 GeV electrons with
# 250 GeV protons

### Observable

y1name = X
y1namelong = DVCS cross section differential in t
y1unit = nb/GeV^2
y1value = column4
y1error = column5


### x-axes
x1name = Q2
x1unit = GeV^2
x1value = column1

x2name = W
x2unit = GeV
x2value = column2

x3name = tm
x3unit = GeV^2
x3value = column3

table =
### Data
# Q2 W -t dsig/dt error sys and sta are added in quadrature
################################################################
12.9 101.4 1.3125 0.025927969538176845 0.018583427409988165
12.9 101.4 1.0625 0.04914417373161271 0.03154054922583594
12.9 101.4 0.8185430765 0.19260816052878357 0.059838055061117265
12.9 101.4 0.7117765546 0.42935663555675685 0.08256249664122964
12.9 101.4 0.6189361215 0.361264003906262 0.11308582882028374
12.9 101.4 0.5382053256 0.5843451048818443 0.1526212751991633
12.9 101.4 0.4680046439 1.3624039554352132 0.2033496157050654
12.9 101.4 0.406960547 1.5664891716213138 0.26737015349068444
12.9 101.4 0.3538787365 1.9556043404741892 0.34674803566653967
12.9 101.4 0.3077206612 2.684845038558126 0.44454231449328957
12.9 101.4 0.2675831914 3.183657755572706 0.5637994057181648
12.9 101.4 0.232681036 3.272204172584916 0.7067879356809974
12.9 101.4 0.2023313344 3.7769065710298753 0.8788942910703053
12.9 101.4 0.1759402901 4.668882092225286 1.0833450871556078
12.9 101.4 0.1529915631 6.265533247294266 1.3243229654291524
12.9 101.4 0.1330361366 6.486452945940612 1.6098770547872858
12.9 101.4 0.1156836003 6.498102284911929 1.9459716865883754
12.9 101.4 0.1005944312 5.676933746716433 2.3385207884004666
12.9 101.4 0.0874734223 8.59430239117136 2.796135942783964
12.9 101.4 0.0760638416 8.394641830817008 3.3294936036171863
12.9 101.4 0.0661424696 17.045499008092733 3.951937352497668
12.9 101.4 0.0575151891 18.99681505102445 4.674259095098801
12.9 101.4 0.0500132106 12.388308835963315 5.508856628069233
12.9 101.4 0.0434897467 14.565009180175878 6.477701734684705
12.9 101.4 0.0328844972 20.97551641426913 8.888071860757398
