id = 2112
editor = DM

### Pseudo EIC data obtained by using gepard fit and Salvatores errors 5% systematics for "cross section" are added
# for ep cross section for 20 x 250, b ~6
# systematic error for polarization are added to be 5%
# systematic error added to be 0.035

collaboration = EIC
process = ep2epgamma
exptype = collider
year = 2011
reference = "asi-errors-... from Salvatore"
reference2 =
reference3 =

### Scattering Process

frame = Trento

in1particle = e-
in1energy = 20.
in1energyunit = GeV
in2particle = p
in2energy = 250.
in2energyunit = GeV
in2polarizationvector = T
in2polarization = 1

out1particle = e-
out2particle = p
out3particle = gamma

# colliding 20 GeV electrons with
# 250 GeV protons

### Observable

y1name = TSA
y1namelong = transversal target spin asymmetry
y1unit = 1
y1value = column5
y1error = column6

### x-axes
x1name = tm
x1unit = GeV^2
x1value = column1

x2name = Q2
x2unit = GeV^2
x2value = column2

x3name = xB
x3unit = 1
x3value = column3

x4name = phi
x4unit = rad
x4value = column4

table =
### Data
# tm Q2 xB phi TSA error sys and sta are added in quadrature
################################################################
0.08 7.81 0.0008155 0.262 0.0318000503026894 0.038496596161491994
0.08 7.81 0.0008155 0.785 0.03577526169318862 0.03848968916845391
0.08 7.81 0.0008155 1.309 0.004657630646303348 0.03848382004296666
0.08 7.81 0.0008155 1.833 0.014892989356513923 0.03808600346051432
0.08 7.81 0.0008155 2.356 0.01683078368513281 0.038109671956953965
0.08 7.81 0.0008155 2.88 -0.04508927594345822 0.03813345476388437
0.08 7.81 0.0008155 3.403592653589793 -0.012636929146140955 0.03813344329979118
0.08 7.81 0.0008155 3.9265926535897933 -0.006228861753024589 0.0381097037872939
0.08 7.81 0.0008155 4.450592653589793 -0.0443229273727461 0.038085990778589374
0.08 7.81 0.0008155 4.974592653589793 -0.004760533450539795 0.03848382102624628
0.08 7.81 0.0008155 5.497592653589793 0.03299249779528593 0.03848967978818481
0.08 7.81 0.0008155 6.021592653589793 0.027286928059093066 0.03849659939967637
0.275 7.81 0.0008155 0.262 0.030396398495750186 0.044204560969046326
0.275 7.81 0.0008155 0.785 0.0481963058511053 0.044204225503260954
0.275 7.81 0.0008155 1.309 0.026513343741054983 0.043600490232336295
0.275 7.81 0.0008155 1.833 0.00704771773030668 0.04360121402871285
0.275 7.81 0.0008155 2.356 -0.09111359240764948 0.04301380786208136
0.275 7.81 0.0008155 2.88 0.06409296137623703 0.042441528670773596
0.275 7.81 0.0008155 3.403592653589793 0.020490255887944196 0.04244152817367153
0.275 7.81 0.0008155 3.9265926535897933 -0.03276130009656097 0.04301380950174812
0.275 7.81 0.0008155 4.450592653589793 0.0001012972907154467 0.04360121310857855
0.275 7.81 0.0008155 4.974592653589793 0.001130941124958496 0.04360049004929848
0.275 7.81 0.0008155 5.497592653589793 -0.047643507220272906 0.044204225102739525
0.275 7.81 0.0008155 6.021592653589793 -0.004453883444388353 0.044204561139567
0.65 7.81 0.0008155 0.262 -0.01759713916938566 0.06023666492483035
0.65 7.81 0.0008155 0.785 -0.02055563345612861 0.061034384937649434
0.65 7.81 0.0008155 1.309 0.08551050900074711 0.061052465165333636
0.65 7.81 0.0008155 1.833 0.16779214318561364 0.05792338246480166
0.65 7.81 0.0008155 2.356 0.12267034353954191 0.0549419100260754
0.65 7.81 0.0008155 2.88 0.10589708495535197 0.05579880118526522
0.65 7.81 0.0008155 3.403592653589793 -0.012961532066724901 0.05579876491669692
0.65 7.81 0.0008155 3.9265926535897933 0.06983771213903804 0.054942053421502775
0.65 7.81 0.0008155 4.450592653589793 -0.0024953571639143857 0.05792327940203234
0.65 7.81 0.0008155 4.974592653589793 0.08353496432961402 0.06105242104053327
