id = 2008
editor = DM

### Pseudo EIC data obtained by using gepard fit and Salvatores errors 5% systematics are added
# for ep cross section for 20 x 250, b ~6
# systematic error added to be 5 %

collaboration = EIC
process = gammastarp2gammap
exptype = collider
year = 2011
reference = t_gp-3.16.lt.q2.lt.5.62_0.40e-3.lt.x.lt.0.63e-3.dat
reference2 =
reference3 =

### Scattering Process

in1particle = gammastar
in2particle = p

out1particle = gamma
out2particle = p

# colliding 20 GeV electrons with
# 250 GeV protons

### Observable

y1name = X
y1namelong = DVCS cross section differential in t
y1unit = nb/GeV^2
y1value = column4
y1error = column5


### x-axes
x1name = Q2
x1unit = GeV^2
x1value = column1

x2name = W
x2unit = GeV
x2value = column2

x3name = tm
x3unit = GeV^2
x3value = column3

table =
### Data
# Q2 W -t dsig/dt error sys and sta are added in quadrature
################################################################
4.08 90.44 1.3499999046 0.167987536325993 0.09611689240466575
4.08 90.44 1.25 0.15975017820623416 0.10338382793253596
4.08 90.44 1.1500000954 0.3245501195168772 0.11367213230525695
4.08 90.44 1.0499999523 0.18589932871563417 0.12788195444826747
4.08 90.44 0.8185430765 0.6462918197839239 0.18691281090785106
4.08 90.44 0.7117765546 0.9139289895902191 0.23674398679612835
4.08 90.44 0.6189361215 1.7595764615920813 0.3032239283147645
4.08 90.44 0.5382053256 2.8761218944308915 0.39110709975087893
4.08 90.44 0.4680046439 4.689968531587444 0.504692538044083
4.08 90.44 0.406960547 5.365423152552966 0.6488202114713553
4.08 90.44 0.3538787365 7.701486908177302 0.8265336999995244
4.08 90.44 0.3077206612 10.119172373272159 1.0402804804479604
4.08 90.44 0.2675831914 12.692252230225671 1.293662620277986
4.08 90.44 0.232681036 18.423163431648018 1.5874523732023165
4.08 90.44 0.2023313344 22.83323297695115 1.926515429737022
4.08 90.44 0.1759402901 23.788750275364663 2.3153190748369172
4.08 90.44 0.1529915631 27.606551028735392 2.7578970690013214
4.08 90.44 0.1330361366 29.25430655199102 3.265344786226682
4.08 90.44 0.1156836003 34.3328646354787 3.844198930494865
4.08 90.44 0.1005944312 36.10123435916639 4.509616052788048
4.08 90.44 0.0874734223 48.43895229028371 5.272686087773909
4.08 90.44 0.0760638416 56.647049265656676 6.154177395980908
4.08 90.44 0.0661424696 41.23854773916679 7.16999963720586
4.08 90.44 0.0575151891 36.16719732961138 8.346344389746134
4.08 90.44 0.0500132106 71.05133209315933 9.707002945299026
4.08 90.44 0.0434897467 66.06183433861769 11.28088528806464
4.08 90.44 0.0378171727 59.117657715714955 13.09951392383028
4.08 90.44 0.0328844972 45.64017917051481 15.202425663004595
