id = 2120
editor = DM

### Pseudo EIC data obtained by using gepard fit and Salvatores errors 5% systematics for "cross section" are added
# for ep cross section for 20 x 250, b ~6
# systematic error for polarization are added to be 5%
# systematic error added to be 0.035

collaboration = EIC
process = ep2epgamma
exptype = collider
year = 2011
reference = "asi-errors-... from Salvatore"
reference2 =
reference3 =

### Scattering Process

frame = Trento

in1particle = e-
in1energy = 20.
in1energyunit = GeV
in2particle = p
in2energy = 250.
in2energyunit = GeV
in2polarizationvector = T
in2polarization = 1

out1particle = e-
out2particle = p
out3particle = gamma

# colliding 20 GeV electrons with
# 250 GeV protons

### Observable

y1name = TSA
y1namelong = transversal target spin asymmetry
y1unit = 1
y1value = column5
y1error = column6

### x-axes
x1name = tm
x1unit = GeV^2
x1value = column1

x2name = Q2
x2unit = GeV^2
x2value = column2

x3name = xB
x3unit = 1
x3value = column3

x4name = phi
x4unit = rad
x4value = column4

table =
### Data
# tm Q2 xB phi TSA error sys and sta are added in quadrature
################################################################
0.08 13.89 0.00129 0.262 0.011797761381066215 0.04032328973860592
0.08 13.89 0.00129 0.785 0.05449118403830668 0.04031722125946757
0.08 13.89 0.00129 1.309 -0.00022905387405207844 0.04031149805528691
0.08 13.89 0.00129 1.833 -0.0878933739905369 0.04031607701543871
0.08 13.89 0.00129 2.356 -0.07329860346487488 0.039848504147290575
0.08 13.89 0.00129 2.88 -0.06576473641236116 0.03986867651299281
0.08 13.89 0.00129 3.403592653589793 -0.054186734282951246 0.03986866662094073
0.08 13.89 0.00129 3.9265926535897933 -0.012218687121722352 0.03984853061533715
0.08 13.89 0.00129 4.450592653589793 -0.010866671375304397 0.04031606748961072
0.08 13.89 0.00129 4.974592653589793 -0.06232256748295912 0.04031149975432709
0.08 13.89 0.00129 5.497592653589793 0.007246100297003502 0.0403172128370511
0.08 13.89 0.00129 6.021592653589793 0.015037370762686594 0.04032329254071031
0.275 13.89 0.00129 0.262 0.08653669031718247 0.049503433542111966
0.275 13.89 0.00129 0.785 0.02605341012997284 0.049499872945340334
0.275 13.89 0.00129 1.309 -0.043767311650275434 0.048104086505793044
0.275 13.89 0.00129 1.833 0.057691986109882784 0.047430048578880536
0.275 13.89 0.00129 2.356 -0.03440785699900626 0.04744734014271261
0.275 13.89 0.00129 2.88 -0.021401307791753692 0.047464050405193914
0.275 13.89 0.00129 3.403592653589793 -0.10372076886767813 0.047464042431717965
0.275 13.89 0.00129 3.9265926535897933 -0.07917210832167491 0.04744736278674406
0.275 13.89 0.00129 4.450592653589793 -0.11246782157214404 0.04743003882394635
0.275 13.89 0.00129 4.974592653589793 -0.0572683802663241 0.04810408591519365
0.275 13.89 0.00129 5.497592653589793 0.01672814414261215 0.04949986828502378
0.275 13.89 0.00129 6.021592653589793 -0.04847801193886459 0.04950343524890826
0.65 13.89 0.00129 0.262 0.05813859275495998 0.07737183198805127
0.65 13.89 0.00129 0.785 0.060216648230061835 0.07382479089687953
0.65 13.89 0.00129 1.309 0.06068952473007736 0.06860086982068582
0.65 13.89 0.00129 1.833 -0.10868215953084673 0.06604605475290318
0.65 13.89 0.00129 2.356 -0.061608058812054556 0.06691067404066649
0.65 13.89 0.00129 2.88 0.02907151348263602 0.06438699326095235
0.65 13.89 0.00129 3.403592653589793 0.04501616422316256 0.06438698744126531
0.65 13.89 0.00129 3.9265926535897933 0.03954941950089762 0.06691069161470302
0.65 13.89 0.00129 4.450592653589793 -0.048153383889090046 0.06604604530224678
0.65 13.89 0.00129 4.974592653589793 0.12613680708383238 0.0686008675671932
0.65 13.89 0.00129 5.497592653589793 -0.0469220832873678 0.07382478862975943
0.65 13.89 0.00129 6.021592653589793 -0.007010759517430249 0.07737183301087856
1.1 13.89 0.00129 0.262 0.010959550826840149 0.10312351932154608
1.1 13.89 0.00129 0.785 0.02116356063137602 0.0984329155416615
1.1 13.89 0.00129 1.309 0.09400152244320464 0.09285188367023488
1.1 13.89 0.00129 1.833 -0.044834900964846505 0.08917490401761854
1.1 13.89 0.00129 2.356 0.06688541724348035 0.08828184946274815
1.1 13.89 0.00129 2.88 -0.11221194845959306 0.08830239088417019
1.1 13.89 0.00129 3.403592653589793 0.14057686655836965 0.08830238164312568
1.1 13.89 0.00129 3.9265926535897933 0.047193787666325454 0.08828187923138431
1.1 13.89 0.00129 4.450592653589793 -0.14255929936084152 0.08917488698163938
1.1 13.89 0.00129 4.974592653589793 0.004027104029075938 0.09285187774013834
1.1 13.89 0.00129 5.497592653589793 -0.1509714091770957 0.09843291394775189
1.1 13.89 0.00129 6.021592653589793 0.09931013155964839 0.10312352058410898
1.35 13.89 0.00129 0.262 0.24540651159150412 0.12884554324089398
1.35 13.89 0.00129 0.785 0.079448916892321 0.12596032268289745
1.35 13.89 0.00129 1.309 -0.11059397686888832 0.14237052345698145
1.35 13.89 0.00129 1.833 -0.020395578238802857 0.12308931299205624
1.35 13.89 0.00129 2.356 0.07002457955269147 0.11545363610050852
1.35 13.89 0.00129 2.88 0.0007528932446580969 0.11832397222693894
1.35 13.89 0.00129 3.403592653589793 0.12393566476118667 0.11832396840030898
1.35 13.89 0.00129 3.9265926535897933 0.07944373042848066 0.11545364884226797
1.35 13.89 0.00129 4.450592653589793 0.07586401491038439 0.1230893058566568
1.35 13.89 0.00129 4.974592653589793 -0.08351292690606547 0.14237052093950997
1.35 13.89 0.00129 5.497592653589793 0.0037784165898208724 0.1259603224287003
1.35 13.89 0.00129 6.021592653589793 -0.12226461114491648 0.12884554371275678
