id = 2113
editor = DM

### Pseudo EIC data obtained by using gepard fit and Salvatores errors 5% systematics for "cross section" are added
# for ep cross section for 20 x 250, b ~6
# systematic error for polarization are added to be 5%
# systematic error added to be 0.035

collaboration = EIC
process = ep2epgamma
exptype = collider
year = 2011
reference = "asi-errors-... from Salvatore"
reference2 =
reference3 =

### Scattering Process

frame = Trento

in1particle = e-
in1energy = 20.
in1energyunit = GeV
in2particle = p
in2energy = 250.
in2energyunit = GeV
in2polarizationvector = T
in2polarization = 1

out1particle = e-
out2particle = p
out3particle = gamma

# colliding 20 GeV electrons with
# 250 GeV protons

### Observable

y1name = TSA
y1namelong = transversal target spin asymmetry
y1unit = 1
y1value = column5
y1error = column6

### x-axes
x1name = tm
x1unit = GeV^2
x1value = column1

x2name = Q2
x2unit = GeV^2
x2value = column2

x3name = xB
x3unit = 1
x3value = column3

x4name = phi
x4unit = rad
x4value = column4

table =
### Data
# tm Q2 xB phi TSA error sys and sta are added in quadrature
################################################################
0.08 7.81 0.00129 0.393 -0.033506197046786444 0.041357703804832904
0.08 7.81 0.00129 1.178 0.02216065312612695 0.04134131460100793
0.08 7.81 0.00129 1.963 0.011995087111089344 0.040834208791408456
0.08 7.81 0.00129 2.749 0.02626913036325402 0.040892221305791523
0.08 7.81 0.00129 3.534592653589793 -0.04610771069881453 0.040892197158335114
0.08 7.81 0.00129 4.319592653589793 -0.09120894103780429 0.04083424427160549
0.08 7.81 0.00129 5.104592653589793 0.029164535202714236 0.041341307023031224
0.08 7.81 0.00129 5.890592653589794 -0.010334546542603781 0.041357710655216456
0.275 7.81 0.00129 0.393 0.0016111804287823098 0.05166249836156427
0.275 7.81 0.00129 1.178 -0.0062926414550817465 0.050931326314151044
0.275 7.81 0.00129 1.963 -0.034296088145414454 0.05020978936005521
0.275 7.81 0.00129 2.749 -0.03252055099103746 0.04949803523848229
0.275 7.81 0.00129 3.534592653589793 -0.025515737285430398 0.04949803513935642
0.275 7.81 0.00129 4.319592653589793 -0.03845217721635611 0.05020978965092856
0.275 7.81 0.00129 5.104592653589793 -0.006457539144613041 0.050931326313492516
0.275 7.81 0.00129 5.890592653589794 0.013716946321308017 0.05166249843692954
0.65 7.81 0.00129 0.393 0.027964994397041157 0.07740352229923136
0.65 7.81 0.00129 1.178 -0.10610103249002956 0.07383575642921902
0.65 7.81 0.00129 1.963 0.05233356783731719 0.07051609477694724
0.65 7.81 0.00129 2.749 0.18425119876948204 0.06806748738188298
0.65 7.81 0.00129 3.534592653589793 0.10457908178142676 0.06806745788032506
0.65 7.81 0.00129 4.319592653589793 0.052316473734153386 0.07051624143952553
0.65 7.81 0.00129 5.104592653589793 -0.03946464737391826 0.07383581716280119
0.65 7.81 0.00129 5.890592653589794 -0.08830162462444717 0.07740355410326782
1.1 7.81 0.00129 0.393 -0.32407703167808377 0.10784840548715675
1.1 7.81 0.00129 1.178 -0.14620915141472457 0.10224180073210515
1.1 7.81 0.00129 1.963 0.2583478148833688 0.09797232460375832
1.1 7.81 0.00129 2.749 0.3578420963044854 0.09553199575278484
1.1 7.81 0.00129 3.534592653589793 0.18889325190665462 0.09553190904022028
1.1 7.81 0.00129 4.319592653589793 0.07955275797790999 0.09797267766925698
1.1 7.81 0.00129 5.104592653589793 0.3286737338984398 0.10224197186508736
1.1 7.81 0.00129 5.890592653589794 -0.19882624200866905 0.10784842567989018
1.35 7.81 0.00129 0.393 0.06858231396238818 0.1404328562520936
1.35 7.81 0.00129 1.178 0.0461361819361225 0.13467832019107617
1.35 7.81 0.00129 1.963 0.3318249904805861 0.1282205756930844
1.35 7.81 0.00129 2.749 0.18644795008981235 0.11801160175665487
1.35 7.81 0.00129 3.534592653589793 0.033658142412400366 0.11801151428980715
1.35 7.81 0.00129 4.319592653589793 0.051923911093077174 0.12822084218678875
1.35 7.81 0.00129 5.104592653589793 -0.10738189264931529 0.1346784366608081
1.35 7.81 0.00129 5.890592653589794 -0.06842242934218108 0.14043286161612678
