id = 2122
editor = DM

### Pseudo EIC data obtained by using gepard fit and Salvatores errors 5% systematics for "cross section" are added
# for ep cross section for 20 x 250, b ~6
# systematic error for polarization are added to be 5%
# systematic error added to be 0.035

collaboration = EIC
process = ep2epgamma
exptype = collider
year = 2011
reference = "asi-errors-... from Salvatore"
reference2 =
reference3 =

### Scattering Process

frame = Trento

in1particle = e-
in1energy = 20.
in1energyunit = GeV
in2particle = p
in2energy = 250.
in2energyunit = GeV
in2polarizationvector = T
in2polarization = -1.5707963267948966

out1particle = e-
out2particle = p
out3particle = gamma

# colliding 20 GeV electrons with
# 250 GeV protons

### Observable

y1name = TSA
y1namelong = transversal target spin asymmetry
y1unit = 1
y1value = column5
y1error = column6

### x-axes
x1name = tm
x1unit = GeV^2
x1value = column1

x2name = Q2
x2unit = GeV^2
x2value = column2

x3name = xB
x3unit = 1
x3value = column3

x4name = phi
x4unit = rad
x4value = column4

table =
### Data
# tm Q2 xB phi TSA error sys and sta are added in quadrature
################################################################
0.08 13.89 0.003245 0.393 -0.01106531519805979 0.06104596299141285
0.08 13.89 0.003245 1.178 0.015348271039711581 0.059406918176292185
0.08 13.89 0.003245 1.963 -0.05976378111336794 0.05941739198345441
0.08 13.89 0.003245 2.749 -0.058641444884519736 0.06028100554250065
0.08 13.89 0.003245 3.534592653589793 -0.10420206934227494 0.06028098090267134
0.08 13.89 0.003245 4.319592653589793 0.018982073237683205 0.05941742003035733
0.08 13.89 0.003245 5.104592653589793 0.08436671331645497 0.059406911284231784
0.08 13.89 0.003245 5.890592653589794 0.038500223089473685 0.06104596745614296
0.275 13.89 0.003245 0.393 -0.05870599113048403 0.08640689815454984
0.275 13.89 0.003245 1.178 -0.047449460610742754 0.09377635132019273
0.275 13.89 0.003245 1.963 -0.21918572666024014 0.08549380048481141
0.275 13.89 0.003245 2.749 -0.11055857306947664 0.08824175902455532
0.275 13.89 0.003245 3.534592653589793 -0.010233060338440113 0.08824175818814162
0.275 13.89 0.003245 4.319592653589793 0.054630225743748304 0.08549380231307781
0.275 13.89 0.003245 5.104592653589793 0.1341814033696142 0.0937763510846246
0.275 13.89 0.003245 5.890592653589794 0.005268807247195287 0.08640689855246614
0.65 13.89 0.003245 0.393 0.011380007628997227 0.1569687073869263
0.65 13.89 0.003245 1.178 0.12734046852486847 0.15013679911419847
0.65 13.89 0.003245 1.963 0.12783105177240622 0.14920615547267077
0.65 13.89 0.003245 2.749 0.39880008265994893 0.1444042598023938
0.65 13.89 0.003245 3.534592653589793 0.10409952652689278 0.14440424499435456
0.65 13.89 0.003245 4.319592653589793 0.22987130529174368 0.14920620375995267
0.65 13.89 0.003245 5.104592653589793 0.1575426369646667 0.15013680326426534
0.65 13.89 0.003245 5.890592653589794 0.2267158388525674 0.15696871753646657
1.1 13.89 0.003245 0.393 -0.3251309269134628 0.2376064201903498
1.1 13.89 0.003245 1.178 0.3424694291813609 0.2099426831003153
1.1 13.89 0.003245 1.963 -0.2982564673077991 0.2317692787663441
1.1 13.89 0.003245 2.749 0.2927808421621232 0.19741441134557627
1.1 13.89 0.003245 3.534592653589793 0.650023958852864 0.19741436541191795
1.1 13.89 0.003245 4.319592653589793 0.12816380297379626 0.23176939702301466
1.1 13.89 0.003245 5.104592653589793 0.029211056858790503 0.20994271100041398
1.1 13.89 0.003245 5.890592653589794 -0.034603152749025375 0.2376064320893697
1.35 13.89 0.003245 0.393 -0.4114216851397387 0.7078682514440555
1.35 13.89 0.003245 1.178 0.43665452628643464 0.2792070610834535
1.35 13.89 0.003245 1.963 -0.08452576665672434 0.28424695120433413
1.35 13.89 0.003245 2.749 0.30701051657589457 0.2576018690083911
1.35 13.89 0.003245 3.534592653589793 0.25152502224934414 0.2576018301107241
1.35 13.89 0.003245 4.319592653589793 -0.04945811456255128 0.28424704185821753
1.35 13.89 0.003245 5.104592653589793 -0.2944515994662007 0.27920708234836966
1.35 13.89 0.003245 5.890592653589794 -0.6006899773438269 0.7078682539070665
