id = 2102
editor = DM

### Pseudo EIC data obtained by using gepard fit and Salvatores errors 5% systematics for "cross section" are added
# for ep cross section for 20 x 250, b ~6
# systematic error for polarization are added to be 5%
# systematic error added to be 0.035

collaboration = EIC
process = ep2epgamma
exptype = collider
year = 2011
reference = "asi-errors-... from Salvatore"
reference2 =
reference3 =

### Scattering Process

frame = Trento

in1particle = e-
in1energy = 20.
in1energyunit = GeV
in2particle = p
in2energy = 250.
in2energyunit = GeV
in2polarizationvector = T
in2polarization = -1.5707963267948966

out1particle = e-
out2particle = p
out3particle = gamma

# colliding 20 GeV electrons with
# 250 GeV protons

### Observable

y1name = TSA
y1namelong = transversal target spin asymmetry
y1unit = 1
y1value = column5
y1error = column6

### x-axes
x1name = tm
x1unit = GeV^2
x1value = column1

x2name = Q2
x2unit = GeV^2
x2value = column2

x3name = xB
x3unit = 1
x3value = column3

x4name = phi
x4unit = rad
x4value = column4

table =
### Data
# tm Q2 xB phi TSA error sys and sta are added in quadrature
################################################################
0.08 4.39 0.0003245 0.157 0.012567275914510408 0.036689731916612615
0.08 4.39 0.0003245 0.471 0.013002826967657009 0.03668925648872421
0.08 4.39 0.0003245 0.785 0.02379718729006446 0.036688533097872934
0.08 4.39 0.0003245 1.1 0.01684395615871909 0.03668795891052414
0.08 4.39 0.0003245 1.414 0.021533541054707887 0.036400665504789625
0.08 4.39 0.0003245 1.728 0.036037895303849266 0.03640162702564664
0.08 4.39 0.0003245 2.042 0.008789061683240168 0.03640353993260937
0.08 4.39 0.0003245 2.356 0.001171730785311546 0.036406019819768244
0.08 4.39 0.0003245 2.67 0.019732108020871976 0.03640835751208273
0.08 4.39 0.0003245 2.985 0.021197525758414028 0.03640978201326566
0.08 4.39 0.0003245 3.298592653589793 -0.005662912004682942 0.03640978103348529
0.08 4.39 0.0003245 3.612592653589793 -0.019427450177935783 0.03640836127968657
0.08 4.39 0.0003245 3.9265926535897933 -0.0955986296836675 0.03640602462003827
0.08 4.39 0.0003245 4.241592653589793 -0.06891318934011761 0.03640353695773684
0.08 4.39 0.0003245 4.555592653589793 -0.035595784900987866 0.036401625123458854
0.08 4.39 0.0003245 4.869592653589793 0.017216859622200216 0.03640066490740186
0.08 4.39 0.0003245 5.183592653589793 0.044244663056094806 0.03668795935523994
0.08 4.39 0.0003245 5.497592653589793 -0.07731189242303868 0.036688531731735065
0.08 4.39 0.0003245 5.811592653589793 0.00018243602728095984 0.03668925525301734
0.08 4.39 0.0003245 6.1265926535897925 0.030801036395489687 0.0366897322503379
0.275 4.39 0.0003245 0.157 0.06675520657272326 0.04031454665970355
0.275 4.39 0.0003245 0.471 0.020109693984777785 0.03982654517823187
0.275 4.39 0.0003245 0.785 -0.10413752502515689 0.039824936490349426
0.275 4.39 0.0003245 1.1 0.019564107233619094 0.039357684166695564
0.275 4.39 0.0003245 1.414 -0.010497736554778222 0.03936116026473085
0.275 4.39 0.0003245 1.728 -0.04253872447418028 0.03892170656581613
0.275 4.39 0.0003245 2.042 -0.026194743682021942 0.03850637384737994
0.275 4.39 0.0003245 2.356 0.04034479522684639 0.038518022189773064
0.275 4.39 0.0003245 2.67 0.06367700841886695 0.03852761253610297
0.275 4.39 0.0003245 2.985 -0.029054063222304465 0.03853298433668438
0.275 4.39 0.0003245 3.298592653589793 0.1141276908066042 0.03853298074738591
0.275 4.39 0.0003245 3.612592653589793 0.00011369551075996603 0.03852762716989302
0.275 4.39 0.0003245 3.9265926535897933 0.0464182910544397 0.03851804305174243
0.275 4.39 0.0003245 4.241592653589793 -0.014332217371389209 0.038506358589450354
