id = 2104
editor = DM

### Pseudo EIC data obtained by using gepard fit and Salvatores errors 5% systematics for "cross section" are added
# for ep cross section for 20 x 250, b ~6
# systematic error for polarization are added to be 5%
# systematic error added to be 0.035

collaboration = EIC
process = ep2epgamma
exptype = collider
year = 2011
reference = "asi-errors-... from Salvatore"
reference2 =
reference3 =

### Scattering Process

frame = Trento

in1particle = e-
in1energy = 20.
in1energyunit = GeV
in2particle = p
in2energy = 250.
in2energyunit = GeV
in2polarizationvector = T
in2polarization = -1.5707963267948966

out1particle = e-
out2particle = p
out3particle = gamma

# colliding 20 GeV electrons with
# 250 GeV protons

### Observable

y1name = TSA
y1namelong = transversal target spin asymmetry
y1unit = 1
y1value = column5
y1error = column6

### x-axes
x1name = tm
x1unit = GeV^2
x1value = column1

x2name = Q2
x2unit = GeV^2
x2value = column2

x3name = xB
x3unit = 1
x3value = column3

x4name = phi
x4unit = rad
x4value = column4

table =
### Data
# tm Q2 xB phi TSA error sys and sta are added in quadrature
################################################################
0.08 4.39 0.0008155 0.262 0.009460489045492602 0.04082593526282426
0.08 4.39 0.0008155 0.785 0.0184422489489871 0.040820444334051645
0.08 4.39 0.0008155 1.309 -0.02238429635632219 0.0408166675592411
0.08 4.39 0.0008155 1.833 0.028829906191315036 0.040822761153894306
0.08 4.39 0.0008155 2.356 0.05695115044446007 0.04033210279705435
0.08 4.39 0.0008155 2.88 -0.1108342829879406 0.04034408318632393
0.08 4.39 0.0008155 3.403592653589793 -0.044239461770875524 0.040344077851411704
0.08 4.39 0.0008155 3.9265926535897933 0.0455301534901701 0.04033212025103339
0.08 4.39 0.0008155 4.450592653589793 -0.04713964742367253 0.04082275210693956
0.08 4.39 0.0008155 4.974592653589793 0.006148785479072495 0.04081666732600829
0.08 4.39 0.0008155 5.497592653589793 0.07544201403052969 0.04082043724526546
0.08 4.39 0.0008155 6.021592653589793 0.01687290338006963 0.040825937931681607
0.275 4.39 0.0008155 0.262 -0.09155648773750846 0.05094135776960059
0.275 4.39 0.0008155 0.785 -0.06737545128104222 0.04949925057197517
0.275 4.39 0.0008155 1.309 -0.030255928411890908 0.049499508178141076
0.275 4.39 0.0008155 1.833 0.04540996746030078 0.04880847652069433
0.275 4.39 0.0008155 2.356 0.06304048616739572 0.0474461439517123
0.275 4.39 0.0008155 2.88 0.03625292891041715 0.04744984788684096
0.275 4.39 0.0008155 3.403592653589793 0.015017668740489834 0.047449846633668843
0.275 4.39 0.0008155 3.9265926535897933 0.016088216407832957 0.04744615096426178
0.275 4.39 0.0008155 4.450592653589793 -0.01913869591341365 0.04880846760152964
0.275 4.39 0.0008155 4.974592653589793 0.004566414528715858 0.04949950229915517
0.275 4.39 0.0008155 5.497592653589793 0.024360468456446814 0.049499242807850355
0.275 4.39 0.0008155 6.021592653589793 0.009387171574660735 0.05094136271308502
0.65 4.39 0.0008155 0.262 -0.016949963161299417 0.07387786713800573
0.65 4.39 0.0008155 0.785 -0.055283409775012025 0.0720761926592434
0.65 4.39 0.0008155 1.309 0.14776335425713194 0.07142888900836741
0.65 4.39 0.0008155 1.833 0.12820017486993723 0.06738900579017197
0.65 4.39 0.0008155 2.356 0.15019587148734098 0.06410819676612829
0.65 4.39 0.0008155 2.88 0.057573161150784855 0.06410150082847305
0.65 4.39 0.0008155 3.403592653589793 0.2787445758774396 0.06410150781325598
0.65 4.39 0.0008155 3.9265926535897933 0.23112650610797245 0.06410820613949376
0.65 4.39 0.0008155 4.450592653589793 0.09943717160619847 0.06738889149479925
0.65 4.39 0.0008155 4.974592653589793 0.10950450272758992 0.07142864824445906
