id = 2021
editor = DM

### Pseudo EIC data obtained by using gepard fit and Salvatores errors 5% systematics are added
# for ep cross section for 20 x 250, b ~6
# systematic error added to be 5 %

collaboration = EIC
process = gammastarp2gammap
exptype = collider
year = 2011
reference = t_gp-5.62.lt.q2.lt.10._2.51e-3.lt.x.lt.3.98e-3.dat
reference2 =
reference3 =

### Scattering Process

in1particle = gammastar
in2particle = p

out1particle = gamma
out2particle = p

# colliding 20 GeV electrons with
# 250 GeV protons

### Observable

y1name = X
y1namelong = DVCS cross section differential in t
y1unit = nb/GeV^2
y1value = column4
y1error = column5


### x-axes
x1name = Q2
x1unit = GeV^2
x1value = column1

x2name = W
x2unit = GeV
x2value = column2

x3name = tm
x3unit = GeV^2
x3value = column3

table =
### Data
# Q2 W -t dsig/dt error sys and sta are added in quadrature
################################################################
7.28 48.17 1.5 0.004285550995306079 0.0011086507087063827
7.28 48.17 1.4230768681 0.010418726290490761 0.0013212227746653314
7.28 48.17 1.3461538553 0.011313066533458893 0.0015972243517813174
7.28 48.17 1.2692307234 0.016116040550190617 0.001970896391202747
7.28 48.17 1.1923077106 0.023709138324712727 0.002557405163741871
7.28 48.17 1.1153845787 0.03674604907764887 0.0032988248879346864
7.28 48.17 1.0384614468 0.06044189207860319 0.004291819450947957
7.28 48.17 0.8185430765 0.2001490722520905 0.01572217707879655
7.28 48.17 0.7117765546 0.32853307948759297 0.02546497874027526
7.28 48.17 0.6189361215 0.6453055221389165 0.03948461781308426
7.28 48.17 0.5382053256 0.9111766313138526 0.05967255206357565
7.28 48.17 0.4680046439 1.478365127326945 0.08478860896810193
7.28 48.17 0.406960547 1.9221569463145491 0.1168884169008413
7.28 48.17 0.3538787365 2.8255646441319935 0.15587929321364552
7.28 48.17 0.3077206612 3.2078023688717168 0.19934268411947015
7.28 48.17 0.2675831914 4.417396182973836 0.24927983818258984
7.28 48.17 0.232681036 6.074001804668762 0.3016277617076658
7.28 48.17 0.2023313344 7.019439420319446 0.35949431032819384
7.28 48.17 0.1759402901 7.818055665596193 0.41882747085897726
7.28 48.17 0.1529915631 8.329359074976905 0.4802618881177134
7.28 48.17 0.1330361366 10.22635349264421 0.5431891985322376
7.28 48.17 0.1156836003 9.512436029487967 0.601894670609107
7.28 48.17 0.1005944312 10.227656026990326 0.6655714066559646
7.28 48.17 0.0874734223 11.66495098998154 0.7273107403150245
7.28 48.17 0.0760638416 12.295719932646419 0.782607640079388
7.28 48.17 0.0661424696 12.306291865144777 0.846422532154337
7.28 48.17 0.0575151891 15.198825247584814 0.9119354048126918
7.28 48.17 0.0500132106 13.176168793448918 0.9671476297046383
7.28 48.17 0.0434897467 15.80297600745751 1.0327978723793545
7.28 48.17 0.0378171727 13.818597947345403 1.106865628558702
7.28 48.17 0.0328844972 17.83975464190299 1.1740939067003424
